Generation,Original strategy,Short original strategy,simplified strategy,Short simplified strategy,Original Depth,Simplified Depth,Original Complexity,Simple Complexity
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:greater-than:random-number:number-of-unexecuted-left-clicks:if-then-else:state-has-not-changed:random-least-executed-action:previous-action:if-then-else:state-has-not-changed:previous-action:random-action:,25W5GFZQG7XTG7TU,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:greater-than:random-number:number-of-unexecuted-left-clicks:if-then-else:state-has-not-changed:random-least-executed-action:previous-action:if-then-else:state-has-not-changed:previous-action:random-action:,25W5GFZQG7XTG7TU,7,7,4,4
0,if-then-else:equals:number-of-left-clicks:number-of-actions:random-action-of-type:click-action:random-least-executed-action:,GEMJVBX,if-then-else:equals:number-of-left-clicks:number-of-actions:random-action-of-type:click-action:random-least-executed-action:,GEMJVBX,3,3,2,2
0,if-then-else:not:not:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type:drag-action:number-of-actions-of-type:type-of-action-of:if-then-else:left-clicks-available:random-most-executed-action:random-unexecuted-action:if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:not:and:not:equalstype:type-action:drag-action:and:equals:number-of-drag-actions:number-of-drag-actions:equals:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:if-then-else:not:not:and:and:drag-actions-available:type-actions-available:not:type-actions-available:if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:drag-action:type-of-action-of:random-action-of-type:click-action:if-then-else:or:not:left-clicks-available:equals:number-of-unexecuted-drag-actions:number-of-unexecuted-left-clicks:if-then-else:equalstype:drag-action:type-action:random-action-of-type:click-action:random-unexecuted-action-of-type:drag-action:random-action-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:drag-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:if-then-else:and:type-actions-available:drag-actions-available:random-action-of-type-other-than:hit-key-action:random-action-of-type-other-than:drag-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:drag-action:if-then-else:or:equalstype:click-action:type-action:not:drag-actions-available:random-action-of-type:type-of-action-of:random-most-executed-action:if-then-else:and:type-actions-available:drag-actions-available:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:click-action:if-then-else:not:equalstype:type-action:hit-key-action:random-action-of-type:type-of-action-of:random-action:random-action-of-type:type-of-action-of:previous-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:previous-action:,GIIFK5VCK5GHY1GA85W5X5251IAI83CAELLEPO25W5V3GIIAAD4I4G852C5VBGSIHEPQG8C3VB2CV5X25W6GEK5YK5125W325VCGFK5GA4DW6WCK5V5X252523GFK526K5WCGSEKCK6FK6KCGS8B3IDV5YGA4DGHU1VBGI836V5UV5TW5V5T,if-then-else:greater-than:number-of-actions-of-type:drag-action:number-of-actions-of-type:type-of-action-of:if-then-else:left-clicks-available:random-most-executed-action:random-unexecuted-action:if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:type-of-action-of:random-unexecuted-action:not:equals:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:if-then-else:and:and:drag-actions-available:type-actions-available:not:type-actions-available:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:random-unexecuted-action-of-type:drag-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:if-then-else:and:type-actions-available:drag-actions-available:random-action-of-type-other-than:hit-key-action:random-action-of-type-other-than:drag-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-action:if-then-else:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:drag-action:if-then-else:not:drag-actions-available:random-action-of-type:type-of-action-of:random-most-executed-action:if-then-else:and:type-actions-available:drag-actions-available:if-then-else:left-clicks-available:random-action:random-unexecuted-action:random-action-of-type:click-action:random-action:random-action-of-type-other-than:type-of-action-of:previous-action:,GFKCK5GHY1GA85W5X51IEPO25W3GAAD4I425W6GEK5YK5125W32CGFK5GA4DW6WCK5X23GFK6K5WCGSEKCK6FK6KCGIDV5YGA4DGHU1VBUW5T,8,8,17,13
0,if-then-else:greater-than:number-of-unexecuted-drag-actions:number-of-unexecuted-drag-actions:previous-action:random-unexecuted-action:,GFPPT1,random-unexecuted-action:,1,3,1,2,1
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-most-executed-action:,25V5G7XY,random-unexecuted-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-most-executed-action:,25G7XY,6,4,2,2
0,if-then-else:equalstype:hit-key-action:hit-key-action:if-then-else:type-actions-available:random-action:previous-action:random-action-of-type-other-than:type-action:,G866G4UTW3,if-then-else:type-actions-available:random-action:previous-action:,G4UT,3,2,3,2
0,if-then-else:left-clicks-available:random-most-executed-action:previous-action:,GHYT,if-then-else:left-clicks-available:random-most-executed-action:previous-action:,GHYT,2,2,2,2
0,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-action:number-of-actions-of-type:hit-key-action:random-action-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-action:,V5GFK3K6V5125U,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-action:number-of-actions-of-type:hit-key-action:random-action-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:random-action:,V5GFK3K6V5125U,6,6,2,2
0,if-then-else:equalstype:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:state-has-not-changed:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:if-then-else:and:equals:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:greater-than:number-of-actions-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:drag-actions-available:random-action-of-type:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,G85V5W65W52BW5GAI7EPMV5UW51GAEK5XK5XFK5UK5125GAHDV3VBW5W5X,if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:random-action-of-type-other-than:click-action:random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:state-has-not-changed:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:drag-actions-available:random-action-of-type:type-action:random-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,G85W65WBW5GAI7EPMUW51GFK5UK5125GAHDV3VBW5W5X,7,7,5,5
0,if-then-else:not:state-has-not-changed:if-then-else:drag-actions-available:random-action:random-least-executed-action:random-action:,GI7GDUXU,if-then-else:not:state-has-not-changed:if-then-else:drag-actions-available:random-action:random-least-executed-action:random-action:,GI7GDUXU,3,3,3,3
0,random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:,V525V5V3,random-action-of-type:type-action:,V3,8,2,1,1
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:or:type-actions-available:type-actions-available:random-action-of-type:type-action:if-then-else:left-clicks-available:random-action:random-unexecuted-action:,25GEK5WBK5WCV525YV5GS44V3GHU1,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:click-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-action:if-then-else:left-clicks-available:random-action:random-unexecuted-action:,25GEK5WBK5WCV5YV5G4V3GHU1,8,8,4,4
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:drag-action:,25V5VC,random-unexecuted-action-of-type:drag-action:,2C,6,2,1,1
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:left-clicks-available:random-unexecuted-action:previous-action:,25W5W5GH1T,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:if-then-else:left-clicks-available:random-unexecuted-action:previous-action:,25W5W5GH1T,8,8,2,2
0,if-then-else:or:type-actions-available:type-actions-available:random-unexecuted-action:random-unexecuted-action:,GS4411,random-unexecuted-action:,1,3,1,2,1
0,if-then-else:equals:number-of-actions:number-of-unexecuted-type-actions:random-unexecuted-action:previous-action:,GEJR1T,if-then-else:equals:number-of-actions:number-of-unexecuted-type-actions:random-unexecuted-action:previous-action:,GEJR1T,3,3,2,2
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:,V5W5W3,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-action:,V5W5W3,6,6,1,1
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,GEK525W3K525VB25V525UW52525X,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,GEK5W3KB25UW5X,8,6,2,2
0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,25W525V6,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,8,4,1,1
0,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:hit-key-action:if-then-else:not:drag-actions-available:random-action-of-type:click-action:random-action-of-type-other-than:type-action:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,V5GFK6K6GIDVBW325X,random-action-of-type:type-of-action-of:random-least-executed-action:,V5X,6,3,3,1
0,random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:click-action:,W52525VB,random-action-of-type-other-than:click-action:,WB,8,2,1,1
0,if-then-else:or:equals:number-of-actions-of-type:type-of-action-of:if-then-else:not:state-has-not-changed:if-then-else:type-actions-available:random-unexecuted-action:random-unexecuted-action:random-unexecuted-action-of-type:type-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:and:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:drag-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:type-action:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-action:type-of-action-of:if-then-else:type-actions-available:random-least-executed-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:not:equals:number-of-type-actions:random-number:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:previous-action:,GSEK5GI7G41123K5W5TAEK5VCK5V3FK5V6K5GDTX25V5V5YV5G85235G4XX25WCGIEOZV5YV5T,if-then-else:or:equals:number-of-actions-of-type:type-of-action-of:if-then-else:not:state-has-not-changed:random-unexecuted-action:random-unexecuted-action-of-type:type-action:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:and:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:type-action:greater-than:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:type-of-action-of:if-then-else:drag-actions-available:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:equalstype:type-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:not:equals:number-of-type-actions:random-number:random-action-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:previous-action:,GSEK5GI7123K5W5TAEKCK3FK6K5GDTX25YV5G835X25WCGIEOZV5YV5T,8,8,8,6
0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:if-then-else:or:left-clicks-available:state-has-not-changed:random-action-of-type-other-than:click-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action:random-action-of-type:type-of-action-of:random-unexecuted-action:,2525G85U5YGSH7WBG4Y1V51,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-action:type-of-action-of:random-most-executed-action:if-then-else:or:left-clicks-available:state-has-not-changed:random-action-of-type-other-than:click-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action:random-action-of-type:type-of-action-of:random-unexecuted-action:,25G85U5YGSH7WBG4Y1V51,8,6,4,4
0,random-action-of-type:type-of-action-of:if-then-else:and:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:type-action:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:type-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:click-action:,V5GAFKBK3FKBK3V5WCW5WB,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:type-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:click-action:,V5GFKBK3V5WCW5WB,7,7,2,2
0,if-then-else:not:or:state-has-not-changed:state-has-not-changed:if-then-else:equalstype:drag-action:hit-key-action:random-unexecuted-action-of-type:type-action:random-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-action:,GIS77G8C623VB25U,if-then-else:not:state-has-not-changed:random-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-action:,GI7VB25U,4,4,3,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-least-executed-action:previous-action:if-then-else:or:not:left-clicks-available:and:left-clicks-available:type-actions-available:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type:type-of-action-of:random-least-executed-action:,W5GFK5YK5UW5G4XTGSIHAH425UV5X,random-action-of-type-other-than:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:if-then-else:type-actions-available:random-least-executed-action:previous-action:if-then-else:or:not:left-clicks-available:and:left-clicks-available:type-actions-available:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type:type-of-action-of:random-least-executed-action:,W5GFK5YK5UW5G4XTGSIHAH425UV5X,7,7,4,4
0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action:random-unexecuted-action:,2525V5G4U1,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action:random-unexecuted-action:,25G4U1,8,4,2,2
0,if-then-else:equalstype:hit-key-action:click-action:random-action-of-type:hit-key-action:random-most-executed-action:,G86BV6Y,random-most-executed-action:,Y,3,1,2,1
0,if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:if-then-else:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:equals:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:drag-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:drag-actions-available:previous-action:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:click-action:,G8525X5V51V5V5XGSEKCK6EK6KC25GDTT25VB,if-then-else:equalstype:type-of-action-of:random-least-executed-action:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-least-executed-action:if-then-else:or:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:equals:number-of-actions-of-type:hit-key-action:number-of-actions-of-type:drag-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:random-unexecuted-action-of-type:click-action:,G85X51V5XGSEKCK6EK6KC25T2B,6,6,4,3
0,if-then-else:or:and:type-actions-available:and:drag-actions-available:type-actions-available:equals:number-of-unexecuted-type-actions:number-of-unexecuted-type-actions:random-action-of-type-other-than:drag-action:random-unexecuted-action:,GSA4AD4ERRWC1,random-action-of-type-other-than:drag-action:,WC,5,2,2,1
0,if-then-else:not:left-clicks-available:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:hit-key-action:,GIH2BW6,if-then-else:not:left-clicks-available:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:hit-key-action:,GIH2BW6,3,3,2,2
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-most-executed-action:previous-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:if-then-else:or:or:not:type-actions-available:or:left-clicks-available:state-has-not-changed:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,25GFK5W3K5G7YTV5W5TGSSI4SH7FKBKCW52325WC,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-action:number-of-actions-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-most-executed-action:previous-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:if-then-else:or:or:not:type-actions-available:or:left-clicks-available:state-has-not-changed:greater-than:number-of-actions-of-type:click-action:number-of-actions-of-type:drag-action:random-action-of-type-other-than:type-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,25GFK5W3K5G7YTV5W5TGSSI4SH7FKBKCW325WC,8,8,4,4
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:type-action:if-then-else:type-actions-available:random-least-executed-action:random-action:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:,25G8B3G4XUG41X,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-unexecuted-action:random-least-executed-action:,25G41X,5,4,4,2
0,if-then-else:and:and:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-action:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:previous-action:not:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:drag-action:,GAAEK51K5UFK5XK5TIFK5YK5X25V5V325V5VC,if-then-else:and:and:equals:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-action:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:previous-action:not:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:drag-action:,GAAEK51K5UFK5XK5TIFK5YK5X232C,7,7,2,2
0,if-then-else:left-clicks-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:drag-action:,GH26VC,if-then-else:left-clicks-available:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:drag-action:,GH26VC,3,3,2,2
0,if-then-else:equals:number-of-unexecuted-left-clicks:number-of-unexecuted-drag-actions:previous-action:random-action-of-type:hit-key-action:,GEQPTV6,if-then-else:equals:number-of-unexecuted-left-clicks:number-of-unexecuted-drag-actions:previous-action:random-action-of-type:hit-key-action:,GEQPTV6,3,3,2,2
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,V5W5Y,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,V5W5Y,5,5,1,1
0,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action:type-of-action-of:if-then-else:left-clicks-available:random-least-executed-action:random-least-executed-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:click-action:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-action:,W5G85G7X15GHXXW52BV523,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:if-then-else:state-has-not-changed:random-least-executed-action:random-unexecuted-action:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:click-action:random-action-of-type:type-action:,W5G85G7X15XWBV3,7,7,4,3
0,if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:click-action:if-then-else:and:drag-actions-available:state-has-not-changed:if-then-else:left-clicks-available:random-action:random-most-executed-action:random-action-of-type:drag-action:if-then-else:not:left-clicks-available:random-action-of-type-other-than:drag-action:if-then-else:drag-actions-available:random-unexecuted-action:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:if-then-else:greater-than:number-of-drag-actions:number-of-left-clicks:random-action-of-type:click-action:random-action-of-type-other-than:type-action:if-then-else:equals:number-of-type-actions:number-of-drag-actions:random-action-of-type:click-action:random-action-of-type-other-than:type-action:,GFK5W5UK525T25GEK3KBGAD7GHUYVCGIHWCGD1YV5GEKCKBGFLMVBW3GEOLVBW3,if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:click-action:if-then-else:and:drag-actions-available:state-has-not-changed:if-then-else:left-clicks-available:random-action:random-most-executed-action:random-action-of-type:drag-action:if-then-else:not:left-clicks-available:random-action-of-type-other-than:drag-action:if-then-else:drag-actions-available:random-unexecuted-action:random-most-executed-action:random-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions-of-type:drag-action:number-of-actions-of-type:click-action:if-then-else:greater-than:number-of-drag-actions:number-of-left-clicks:random-action-of-type:click-action:random-action-of-type-other-than:type-action:if-then-else:equals:number-of-type-actions:number-of-drag-actions:random-action-of-type:click-action:random-action-of-type-other-than:type-action:,GFK5W5UK5T25GEK3KBGAD7GHUYVCGIHWCGD1YV5GEKCKBGFLMVBW3GEOLVBW3,7,7,10,10
0,random-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,V5W5VC,random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,V5WC,6,4,1,1
0,if-then-else:greater-than:number-of-unexecuted-left-clicks:number-of-unexecuted-type-actions:random-least-executed-action:random-action-of-type-other-than:drag-action:,GFQRXWC,if-then-else:greater-than:number-of-unexecuted-left-clicks:number-of-unexecuted-type-actions:random-least-executed-action:random-action-of-type-other-than:drag-action:,GFQRXWC,3,3,2,2
0,if-then-else:equalstype:click-action:drag-action:previous-action:random-action-of-type-other-than:type-action:,G8BCTW3,random-action-of-type-other-than:type-action:,W3,3,2,2,1
